time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2015-05-28T02:12:00.380Z,38.7466667,-122.7363333,2.12,0.31,md,13,202,0.008813,0.07,nc,nc72456596,2015-05-30T04:25:11.230Z,"3km SSE of The Geysers, California",earthquake
2015-05-28T02:09:09.000Z,53.0589,-167.7886,48.9,2.2,ml,,,,0.56,ak,ak11609660,2015-06-06T01:16:49.828Z,"73km E of Nikolski, Alaska",earthquake
2015-05-28T01:54:47.510Z,39.6723333,-121.1233333,9.14,1.83,md,35,62,0.1662,0.19,nc,nc72456591,2015-05-28T20:02:31.601Z,"24km E of Berry Creek, California",earthquake
2015-05-28T01:53:23.000Z,62.3754,-149.0879,15.5,0.7,ml,,,,0.61,ak,ak11609658,2015-06-06T01:16:49.047Z,"46km ENE of Y, Alaska",earthquake
2015-05-28T01:48:07.000Z,61.4059,-147.7219,27.3,0.9,ml,9,75.59999395,,0.18,ak,ak11618767,2015-06-06T01:17:36.697Z,"69km ESE of Lazy Mountain, Alaska",earthquake
2015-05-28T01:41:13.280Z,40.1862,-120.0002,14.9102,0.72,ml,6,203.52,0.206,0.12,nn,nn00496697,2015-05-30T02:00:26.484Z,"46km ESE of Janesville, California",earthquake
2015-05-28T01:37:01.880Z,38.7751667,-122.721,1.99,1.71,md,42,76,0.003499,0.08,nc,nc72456586,2015-05-28T19:57:25.598Z,"3km E of The Geysers, California",earthquake
2015-05-28T01:30:23.000Z,65.8045,-151.787,10,1.1,ml,,,,0.69,ak,ak11618766,2015-06-09T00:14:30.134Z,"71km N of Tanana, Alaska",earthquake
2015-05-28T01:18:11.550Z,33.5103333,-116.5,12.623,0.6,ml,18,85,0.0537,0.13,ci,ci37388632,2015-05-28T14:08:25.353Z,"17km ESE of Anza, California",earthquake
2015-05-28T01:13:11.560Z,44.3575,-110.9958333,16.21,0.74,md,8,125,0.148,0.1,uu,uu60112297,2015-05-28T16:20:36.190Z,"17km SW of Old Faithful Geyser, Wyoming",earthquake
2015-05-28T01:11:07.020Z,19.4081669,-155.2814941,0,1.75,md,11,80,0.003884,0.23,hv,hv60947071,2015-05-28T22:19:34.270Z,"5km WSW of Volcano, Hawaii",earthquake
2015-05-28T01:10:58.090Z,33.211,-116.6906667,9.608,0.91,ml,23,55,0.03825,0.18,ci,ci37388624,2015-05-28T14:08:27.938Z,"8km ESE of Lake Henshaw, California",earthquake
2015-05-28T01:08:01.000Z,60.2887,-141.5882,9.8,0.8,ml,,,,0.34,ak,ak11618765,2015-06-09T00:14:29.511Z,"52km ENE of Cape Yakataga, Alaska",earthquake
2015-05-28T01:05:05.910Z,19.3455009,-155.0975037,5.2,1.72,md,41,162,0.03853,0.25,hv,hv60947066,2015-05-28T01:08:25.710Z,"17km ESE of Volcano, Hawaii",earthquake
2015-05-28T01:02:45.900Z,33.7165,-116.827,16.555,0.47,ml,12,122,0.08588,0.18,ci,ci37388616,2015-05-28T14:08:46.935Z,"7km ESE of Valle Vista, California",earthquake
2015-05-28T01:01:19.670Z,38.7538333,-122.729,3.81,0.66,md,10,131,0.01219,0.05,nc,nc72456551,2015-05-30T02:32:53.360Z,"3km SE of The Geysers, California",earthquake
2015-05-28T01:00:40.220Z,38.8335,-122.8795,3.28,1.34,md,44,33,0.005637,0.05,nc,nc72456546,2015-06-17T01:17:09.220Z,"12km ENE of Cloverdale, California",earthquake
2015-05-28T00:59:42.000Z,62.6209,-149.8898,16.1,2.2,ml,,,,0.61,ak,ak11609654,2015-06-06T01:16:32.732Z,"34km NNE of Talkeetna, Alaska",earthquake
2015-05-28T00:59:25.690Z,35.8576667,-117.6775,5.94,0.56,ml,13,84,0.0773,0.13,ci,ci37388608,2015-05-28T15:53:27.908Z,"22km ESE of Little Lake, California",earthquake
2015-05-28T00:57:00.020Z,38.8188333,-122.7605,2.75,0.27,md,9,90,0.01375,0.02,nc,nc72456541,2015-05-30T02:18:18.910Z,"3km W of Cobb, California",earthquake
2015-05-28T00:51:01.679Z,35.9735,-114.8171,0,1.69,ml,7,208.3,0.534,0.2451,nn,nn00496414,2015-05-28T01:24:53.920Z,"1km ESE of Boulder City, Nevada",earthquake
2015-05-28T00:50:33.650Z,38.8363342,-122.8791656,2.34,0.56,md,9,99,0.00901,0.03,nc,nc72456536,2015-05-28T00:52:09.290Z,"12km ENE of Cloverdale, California",earthquake
2015-05-28T00:50:24.657Z,38.7338,-118.7974,11.9254,1.1,ml,7,113.43,0.24,0.0821,nn,nn00496413,2015-05-28T18:01:40.309Z,"27km NNW of Hawthorne, Nevada",earthquake
2015-05-28T00:50:05.000Z,61.0461,-146.5225,20.9,0.9,ml,,,,0.5,ak,ak11609653,2015-06-06T01:16:48.205Z,"13km SW of Valdez, Alaska",earthquake
2015-05-28T00:38:21.310Z,35.7642,-97.4093,7.63,3,mb_lg,,53,0.049,0.46,us,us20002jx0,2015-05-29T00:36:24.401Z,"12km S of Guthrie, Oklahoma",earthquake
2015-05-28T00:35:04.800Z,41.988,-120.1586667,2.44,1.77,ml,6,165,0.1374,0.08,uw,uw61024991,2015-05-29T19:30:42.460Z,"27km SE of Lakeview, Oregon",earthquake
2015-05-28T00:34:38.000Z,61.8033,-149.8249,41.7,1.8,ml,,,,0.49,ak,ak11609646,2015-06-09T00:14:22.264Z,"12km ENE of Willow, Alaska",earthquake
2015-05-28T00:34:29.000Z,63.2899,-151.368,9.4,0.7,ml,,,,0.28,ak,ak11609650,2015-06-09T00:14:23.091Z,"121km W of Cantwell, Alaska",earthquake
2015-05-28T00:19:32.250Z,38.811,-122.8185,3.37,1.47,md,44,54,0.00861,0.07,nc,nc71093199,2015-06-13T06:28:13.120Z,"6km NW of The Geysers, California",earthquake
2015-05-28T00:16:31.920Z,35.95,-120.5035,13.27,1,md,44,55,0.007511,0.08,nc,nc72456526,2015-06-06T00:42:04.190Z,"24km SSW of Coalinga, California",earthquake
2015-05-28T00:04:45.070Z,35.9808333,-120.5426667,3.13,0.29,md,22,81,0.009625,0.07,nc,nc72456521,2015-06-06T00:41:31.570Z,"24km SW of Coalinga, California",earthquake
2015-05-27T23:55:18.200Z,38.8253326,-122.8515015,2.08,0.45,md,10,110,0.004742,0.04,nc,nc72456511,2015-05-27T23:56:54.850Z,"9km WNW of The Geysers, California",earthquake
2015-05-27T23:47:04.360Z,38.8053322,-122.8130035,2.65,0.88,md,9,218,0.01408,0.05,nc,nc72456506,2015-05-27T23:48:39.800Z,"5km WNW of The Geysers, California",earthquake
2015-05-27T23:25:42.980Z,38.8221664,-122.8535004,1.86,0.57,md,10,163,0.005982,0.01,nc,nc72456501,2015-05-27T23:27:18.650Z,"9km WNW of The Geysers, California",earthquake
2015-05-27T23:15:23.000Z,52.5499,-170.273,142.1,2.5,ml,,,,0.58,ak,ak11617637,2015-06-05T19:39:18.090Z,"30km ESE of Yunaska Island, Alaska",earthquake
2015-05-27T22:51:40.790Z,45.7896667,-122.4711667,10.11,0.91,md,7,338,0.2805,0.08,uw,uw61024941,2015-05-29T19:22:56.190Z,"4km WNW of Venersborg, Washington",earthquake
2015-05-27T22:49:46.660Z,44.6296667,-110.9901667,8.03,0.16,md,8,103,0.043,0.18,uu,uu60112287,2015-05-28T16:37:37.410Z,"9km ESE of West Yellowstone, Montana",earthquake
2015-05-27T22:47:24.700Z,46.1506,-108.943,1.6,1.8,mc,13,115.1999908,0.6189392,0.34,mb,mb15863247,2015-05-28T22:48:22.528Z,"29km ESE of Ryegate, Montana",earthquake
2015-05-27T22:45:36.160Z,47.6538333,-119.8868333,0.02,1.52,md,10,78,0.06428,0.14,uw,uw61024936,2015-05-29T19:19:16.730Z,"13km E of Waterville, Washington",explosion
2015-05-27T22:39:15.680Z,44.6216667,-110.9943333,7.74,0.18,md,6,107,0.051,0.08,uu,uu60112282,2015-05-28T16:10:15.210Z,"9km ESE of West Yellowstone, Montana",earthquake
2015-05-27T22:36:02.000Z,60.0274,-153.3066,134.1,1.9,ml,,,,0.56,ak,ak11609645,2015-06-05T19:39:00.219Z,"59km SSW of Redoubt Volcano, Alaska",earthquake
2015-05-27T22:33:54.000Z,60.1712,-141.2127,0,1.3,ml,5,147.5999882,,0.51,ak,ak11609644,2015-06-05T09:07:20.569Z,"68km E of Cape Yakataga, Alaska",earthquake
2015-05-27T22:31:50.870Z,33.8026667,-116.7585,14.983,0.99,ml,25,49,0.04471,0.24,ci,ci37388560,2015-05-28T14:08:49.712Z,"8km NNW of Idyllwild, California",earthquake
2015-05-27T22:21:04.800Z,18.8729,-67.2421,14,3.1,Md,14,212.4,0.42220818,0.34,pr,pr15147010,2015-06-21T03:14:37.726Z,"44km NNW of San Antonio, Puerto Rico",earthquake
2015-05-27T22:03:08.000Z,53.0377,-167.8827,74.2,1.8,ml,8,223.1999821,,0.52,ak,ak11609642,2015-06-05T09:07:31.227Z,"67km E of Nikolski, Alaska",earthquake
2015-05-27T22:01:28.650Z,36.0208333,-120.582,4.61,0.64,md,23,120,0.03852,0.06,nc,nc72456486,2015-06-06T00:42:02.100Z,"23km WSW of Coalinga, California",earthquake
2015-05-27T21:59:11.130Z,-58.7145,-24.8148,35,4.5,mb,,94,7.834,0.63,us,us20002md1,2015-06-21T03:36:05.675Z,"104km ENE of Bristol Island, South Sandwich Islands",earthquake
2015-05-27T21:58:51.000Z,19.4866,-64.8386,53,2.9,Md,4,288,0.89202708,0.2,pr,pr15147011,2015-06-21T03:24:32.469Z,"120km N of Road Town, British Virgin Islands",earthquake
2015-05-27T21:49:19.860Z,38.821,-122.7996667,2.64,0.22,md,18,102,0.008474,0.02,nc,nc72456481,2015-05-30T01:55:11.680Z,"6km W of Cobb, California",earthquake
2015-05-27T21:47:35.000Z,60.2879,-152.2456,88.5,1.4,ml,14,61.1999951,,0.37,ak,ak11609640,2015-06-05T09:07:19.792Z,"35km SE of Redoubt Volcano, Alaska",earthquake
2015-05-27T21:37:19.420Z,41.5265,-112.3066667,0.24,0.67,md,8,113,0.079,0.19,uu,uu60112272,2015-05-28T15:56:16.040Z,"22km WSW of Honeyville, Utah",earthquake
2015-05-27T21:35:17.150Z,33.8151667,-117.4831667,0.01,1.61,ml,42,43,0.03186,0.24,ci,ci37388536,2015-05-27T23:52:13.826Z,"8km SSE of Home Gardens, California",quarry blast
2015-05-27T21:34:51.740Z,37.6566667,-118.8925,0.77,1.55,md,8,196,0.01068,0.09,nc,nc72456476,2015-05-28T17:53:07.690Z,"7km E of Mammoth Lakes, California",earthquake
2015-05-27T21:34:46.490Z,33.5995,-116.8106667,9.9,0.32,ml,7,174,0.1286,0.09,ci,ci37388528,2015-05-27T22:53:48.720Z,"14km WNW of Anza, California",earthquake
2015-05-27T21:31:59.480Z,36.0856667,-120.6676667,2.98,0.72,md,17,168,0.05144,0.08,nc,nc72456471,2015-05-28T20:50:48.710Z,"28km WSW of Coalinga, California",earthquake
2015-05-27T21:16:48.000Z,51.2617,-177.9678,20.4,2,ml,8,298.7999761,,0.52,ak,ak11617632,2015-06-05T09:07:44.376Z,"70km S of Tanaga Volcano, Alaska",earthquake
2015-05-27T21:01:52.000Z,63.2952,-151.1146,13.6,0.8,ml,8,82.79999338,,0.51,ak,ak11609639,2015-06-05T09:07:30.676Z,"108km W of Cantwell, Alaska",earthquake
2015-05-27T20:57:39.180Z,38.3925,-122.5015,3.57,1.29,md,15,131,0.05807,0.07,nc,nc72456466,2015-06-06T00:37:00.420Z,"4km N of Eldridge, California",earthquake
2015-05-27T20:56:09.000Z,51.46,178.8269,32.6,2.2,ml,7,233.9999813,,0.3,ak,ak11617630,2015-06-05T09:07:43.640Z,"58km SSE of Little Sitkin Island, Alaska",earthquake
2015-05-27T20:49:21.260Z,38.8064995,-122.8144989,3.71,0.63,md,15,160,0.01171,0.02,nc,nc72456461,2015-05-27T20:50:58.510Z,"5km WNW of The Geysers, California",earthquake
2015-05-27T20:42:27.650Z,34.0776667,-117.3208333,19.36,0.76,ml,24,80,0.1044,0.12,ci,ci37388488,2015-05-28T18:50:15.437Z,"1km WNW of Colton, California",earthquake
2015-05-27T20:41:44.000Z,62.8969,-151.1519,106.7,1.3,ml,17,93.59999251,,0.46,ak,ak11609637,2015-06-05T09:07:29.931Z,"83km NW of Talkeetna, Alaska",earthquake
2015-05-27T20:26:20.000Z,64.8856,-147.388,1.7,0.6,ml,14,68.39999453,,0.54,ak,ak11609635,2015-06-05T09:07:18.914Z,"11km NE of Badger, Alaska",earthquake
2015-05-27T20:24:53.270Z,34.8473333,-118.7798333,0.01,0.88,ml,8,127,0.07042,0.1,ci,ci37388480,2015-05-27T22:39:47.508Z,"8km E of Lebec, California",quarry blast
2015-05-27T20:21:42.660Z,33.869,-117.499,2.57,0.87,ml,12,83,0.0683,0.16,ci,ci37388472,2015-05-27T22:39:44.535Z,"2km ESE of Home Gardens, California",quarry blast
2015-05-27T20:12:20.000Z,60.2989,-140.76,17.4,1.2,ml,16,143.9999885,,0.47,ak,ak11609633,2015-06-05T09:07:29.366Z,"96km ENE of Cape Yakataga, Alaska",earthquake
2015-05-27T20:06:42.000Z,64.6915,-149.0284,14.5,1.1,ml,19,61.1999951,,0.63,ak,ak11609631,2015-06-05T09:07:18.322Z,"13km NNE of North Nenana, Alaska",earthquake
2015-05-27T19:56:20.040Z,33.8035,-116.8115,17.065,1.56,ml,49,37,0.03224,0.23,ci,ci37388448,2015-05-27T21:29:49.250Z,"10km NE of Valle Vista, California",earthquake
2015-05-27T19:42:01.820Z,38.8129997,-122.8166656,3.55,0.5,md,10,80,0.01061,0.03,nc,nc72456426,2015-05-27T19:43:38.030Z,"6km NW of The Geysers, California",earthquake
2015-05-27T19:28:15.874Z,37.1051,-117.4259,4.7617,0.08,ml,5,149.79,0.119,0.1161,nn,nn00496583,2015-05-29T05:19:50.511Z,"63km WNW of Beatty, Nevada",earthquake
2015-05-27T19:26:31.490Z,37.0783333,-119.7893333,1.33,1.65,md,7,153,0.09288,0.16,nc,nc72456421,2015-05-29T02:56:09.860Z,"12km NE of Bonadelle Ranchos-Madera Ranchos, California",earthquake
2015-05-27T19:25:38.572Z,39.7295,-119.6229,9.8549,0.34,ml,7,120.44,0.184,0.0779,nn,nn00496357,2015-05-27T21:06:13.643Z,"11km NE of Spanish Springs, Nevada",earthquake
2015-05-27T19:13:23.000Z,36.3055,-96.6613,5.58,3.1,ml,,108,,0.38,us,us10002cp3,2015-05-28T13:06:44.469Z,"13km ESE of Pawnee, Oklahoma",earthquake
2015-05-27T19:03:05.840Z,48.2026667,-124.4323333,0.02,0.29,md,7,137,0.00364,0.63,uw,uw61024711,2015-05-29T19:07:02.160Z,"23km SE of Neah Bay, Washington",explosion
2015-05-27T18:59:07.000Z,63.5336,-147.8205,15.6,1.2,ml,25,93.59999251,,0.61,ak,ak11609624,2015-06-05T09:07:16.483Z,"58km ENE of Cantwell, Alaska",earthquake
2015-05-27T18:57:55.484Z,37.3101,-114.5927,6.002,1.56,ml,11,111.97,0.377,0.1573,nn,nn00496346,2015-05-27T19:27:52.868Z,"34km SSW of Caliente, Nevada",earthquake
2015-05-27T18:50:55.090Z,38.8121681,-122.8171692,2.93,1.13,md,18,54,0.009944,0.03,nc,nc72456411,2015-05-27T18:52:28.660Z,"6km NW of The Geysers, California",earthquake
2015-05-27T18:36:10.260Z,38.8133333,-122.825,2.95,1.55,md,51,49,0.005526,0.06,nc,nc72456406,2015-06-03T22:41:41.270Z,"7km NW of The Geysers, California",earthquake
2015-05-27T18:31:56.790Z,34.8175,-118.932,11.35,2.3,ml,64,44,0.05222,0.28,ci,ci37388384,2015-05-27T22:26:51.910Z,"1km ESE of Frazier Park, California",earthquake
2015-05-27T18:31:13.230Z,38.8116667,-122.819,3.18,1.47,md,48,53,0.008429,0.04,nc,nc72456396,2015-05-29T17:46:55.702Z,"6km NW of The Geysers, California",earthquake
2015-05-27T18:29:32.200Z,18.8463,-66.248,76,2.9,Md,6,262.8,0.45364922,0.25,pr,pr15147009,2015-05-28T02:31:59.349Z,"42km N of Dorado, Puerto Rico",earthquake
2015-05-27T18:18:33.700Z,18.1776,-67.3595,7,2.3,Md,7,136.8,0.36381769,0.43,pr,pr15147008,2015-05-27T18:44:43.980Z,"19km SW of Stella, Puerto Rico",earthquake
2015-05-27T18:12:29.450Z,35.9745,-117.6636667,3.574,1.39,ml,22,151,0.02865,0.14,ci,ci37388352,2015-05-27T21:29:44.223Z,"22km E of Little Lake, California",earthquake
2015-05-27T18:11:32.000Z,63.4397,-147.5254,5.8,1.6,ml,36,53.99999568,,0.71,ak,ak11609584,2015-06-05T09:07:15.210Z,"71km E of Cantwell, Alaska",earthquake
2015-05-27T18:09:39.000Z,63.3106,-151.2573,5.6,0.4,ml,,,,0.55,ak,ak11617623,2015-06-05T19:38:54.362Z,"115km W of Cantwell, Alaska",earthquake
2015-05-27T18:09:32.980Z,35.0521667,-118.356,0.01,1.46,ml,13,78,0.06256,0.09,ci,ci37388360,2015-05-27T22:13:25.153Z,"12km SE of Tehachapi, California",quarry blast
2015-05-27T18:08:43.930Z,35.1153333,-119.154,20.16,1.36,ml,24,87,0.2612,0.26,ci,ci37388344,2015-05-27T22:10:50.137Z,"23km ENE of Maricopa, California",earthquake
2015-05-27T18:04:30.000Z,63.3348,-151.0955,15.2,0.5,ml,6,122.3999902,,0.58,ak,ak11617622,2015-06-05T09:07:42.454Z,"107km W of Cantwell, Alaska",earthquake
2015-05-27T17:49:13.000Z,52.7487,-169.8563,121.6,2.4,ml,7,273.5999781,,0.58,ak,ak11617621,2015-06-05T09:07:41.829Z,"58km ENE of Yunaska Island, Alaska",earthquake
2015-05-27T17:23:27.837Z,37.1744,-117.2352,8.6193,-0.09,ml,3,313.82,0.252,0.0324,nn,nn00496582,2015-05-29T05:16:36.766Z,"51km NW of Beatty, Nevada",earthquake
2015-05-27T17:21:47.000Z,63.2702,-151.0797,6.8,1.6,ml,24,53.99999568,,0.76,ak,ak11609580,2015-06-05T09:07:14.636Z,"107km W of Cantwell, Alaska",earthquake
2015-05-27T17:15:01.850Z,40.6193333,-122.4233333,22.47,2.35,md,21,58,0.08567,0.08,nc,nc72456391,2015-06-12T19:02:10.914Z,"4km NW of Redding, California",earthquake
2015-05-27T17:10:11.000Z,64.5132,-147.8496,2.5,0.5,ml,9,143.9999885,,0.52,ak,ak11609577,2015-06-05T09:07:14.063Z,"35km SSW of Badger, Alaska",earthquake
2015-05-27T17:08:21.750Z,36.0511667,-117.5821667,2.39,0.94,ml,16,183,0.1163,0.16,ci,ci37388304,2015-05-27T21:29:49.347Z,"32km ENE of Little Lake, California",earthquake
2015-05-27T17:07:14.000Z,63.9599,-148.7128,104.2,0.9,ml,,,,0.4,ak,ak11609578,2015-06-05T19:38:59.583Z,"16km NE of Healy, Alaska",earthquake
2015-05-27T17:03:55.960Z,40.4706667,-121.5225,4.8,0.27,md,7,126,0.007293,0.03,nc,nc72456386,2015-05-28T17:18:29.420Z,"30km NW of Chester, California",earthquake
2015-05-27T17:02:17.980Z,38.8371658,-122.8324966,2.38,0.57,md,6,115,0.01417,0.01,nc,nc72456381,2015-05-27T17:03:52.830Z,"9km W of Cobb, California",earthquake
2015-05-27T16:45:00.460Z,28.2528,84.9717,10,4.1,mb,,157,0.618,1.48,us,us20002mcv,2015-06-18T03:51:12.455Z,"59km E of Lamjung, Nepal",earthquake
2015-05-27T16:34:08.710Z,36.5951667,-121.2056667,9.06,2.42,md,73,31,0.0238,0.07,nc,nc72456371,2015-05-27T21:53:04.605Z,"21km NNE of Soledad, California",earthquake
2015-05-27T16:31:17.920Z,19.4621667,-155.6103333,2.15,1.96,ml,28,90,0.01254,0.15,hv,hv60946716,2015-05-27T17:03:51.210Z,"26km E of Honaunau-Napoopoo, Hawaii",earthquake
2015-05-27T16:31:12.210Z,2.7139,95.7058,20.05,4.1,mb,,207,2.335,0.38,us,us20002mcu,2015-06-18T03:46:00.150Z,"79km WNW of Sinabang, Indonesia",earthquake
2015-05-27T16:23:56.560Z,37.2995,-114.5944,5.3123,1.57,ml,16,110.71,0.379,0.1391,nn,nn00496321,2015-05-27T16:40:26.663Z,"35km SSW of Caliente, Nevada",earthquake
2015-05-27T16:23:26.090Z,38.7905,-122.7368333,2.42,1.65,md,48,44,0.007253,0.06,nc,nc72456366,2015-06-05T16:18:59.580Z,"2km NE of The Geysers, California",earthquake
2015-05-27T16:16:48.000Z,63.1166,-151.3702,0.7,1.8,ml,24,50.39999597,,0.76,ak,ak11609540,2015-06-05T09:07:13.289Z,"109km NW of Talkeetna, Alaska",earthquake
2015-05-27T16:16:44.080Z,2.7772,95.6276,30.35,4.4,mb,,185,3.293,0.7,us,us20002mct,2015-06-18T03:41:01.393Z,"89km WNW of Sinabang, Indonesia",earthquake
2015-05-27T16:07:00.310Z,38.8688333,-122.9451667,4.18,1.26,md,30,122,0.02384,0.04,nc,nc72456356,2015-05-30T01:36:04.380Z,"9km NE of Cloverdale, California",earthquake
2015-05-27T16:03:45.800Z,44.449,-114.1101,11.8,2.3,mc,27,53.99999568,0.1634934,0.21,mb,mb15942483,2015-05-28T22:48:15.871Z,"11km ESE of Challis, Idaho",earthquake
2015-05-27T16:03:13.000Z,61.9161,-150.4502,3.7,1.3,ml,27,39.59999683,,0.61,ak,ak11609537,2015-06-05T09:07:12.671Z,"28km NW of Willow, Alaska",earthquake
2015-05-27T15:57:31.280Z,33.7778333,-115.7045,10.9,1.22,ml,19,92,0.08906,0.21,ci,ci37388264,2015-05-27T16:15:45.532Z,"29km WNW of Desert Center, California",earthquake
2015-05-27T15:57:25.680Z,38.7921667,-122.7448333,1.71,0.64,md,10,104,0.01094,0.01,nc,nc72456351,2015-05-30T00:50:56.410Z,"1km NNE of The Geysers, California",earthquake
2015-05-27T15:57:12.540Z,38.7986667,-122.7341667,1.69,1.17,md,35,52,0.01526,0.04,nc,nc72456346,2015-06-05T23:49:49.480Z,"2km SSW of Cobb, California",earthquake
2015-05-27T15:57:09.000Z,60.4778,-148.3797,1.6,1.8,ml,36,161.999987,,0.78,ak,ak11609534,2015-06-05T09:07:46.792Z,"36km SSE of Whittier, Alaska",earthquake
2015-05-27T15:56:43.240Z,38.7983322,-122.7456665,1.35,0.91,md,6,166,0.01661,0.02,nc,nc72456341,2015-05-27T15:58:17.320Z,"2km NNE of The Geysers, California",earthquake
2015-05-27T15:56:14.680Z,38.784668,-122.7516632,0.85,0.97,md,15,57,0.01176,0.05,nc,nc72456336,2015-05-27T15:57:47.320Z,"0km NNE of The Geysers, California",earthquake
2015-05-27T15:54:46.460Z,38.791,-122.746,2.08,2.93,md,87,22,0.01061,0.08,nc,nc72456331,2015-05-28T18:29:04.320Z,"1km NNE of The Geysers, California",earthquake
2015-05-27T15:51:58.000Z,60.5482,-147.4356,6,1.1,ml,17,140.3999888,,0.58,ak,ak11609533,2015-06-05T09:07:46.194Z,"72km ESE of Whittier, Alaska",earthquake
2015-05-27T15:50:08.390Z,44.6241667,-110.9831667,9.45,0.81,ml,17,59,0.046,0.16,uu,uu60112222,2015-05-27T16:47:45.640Z,"10km ESE of West Yellowstone, Montana",earthquake
2015-05-27T15:49:49.490Z,44.6275,-110.9738333,8.57,-0.12,md,8,107,0.042,0.2,uu,uu60008335,2015-05-27T16:47:32.230Z,"11km ESE of West Yellowstone, Montana",earthquake
2015-05-27T15:39:47.650Z,44.625,-110.9876667,9.76,0.48,md,13,59,0.047,0.15,uu,uu60112217,2015-05-27T16:05:54.140Z,"10km ESE of West Yellowstone, Montana",earthquake
2015-05-27T15:38:14.800Z,18.2698,-66.3038,13,2.5,Md,9,129.6,0.29644404,0.07,pr,pr15147005,2015-06-18T03:36:25.961Z,"6km NW of Palomas, Puerto Rico",earthquake
2015-05-27T15:33:04.000Z,62.9305,-150.8894,107.9,1.7,ml,41,86.39999309,,0.48,ak,ak11609530,2015-06-05T09:07:47.921Z,"78km NNW of Talkeetna, Alaska",earthquake
2015-05-27T15:28:33.890Z,19.4716667,-155.0668333,20.74,1.33,md,14,113,0.06931,0.11,hv,hv60946666,2015-05-27T18:20:18.310Z,"4km SSE of Fern Acres, Hawaii",earthquake
2015-05-27T15:23:38.440Z,37.411,-118.5991667,10.58,0.28,md,7,111,0.06443,0.03,nc,nc72456326,2015-06-02T01:33:12.740Z,"13km WNW of West Bishop, California",earthquake
2015-05-27T15:17:40.000Z,59.9718,-151.5313,69.6,1,ml,7,115.1999908,,0.42,ak,ak11609528,2015-06-05T09:07:41.276Z,"27km NE of Anchor Point, Alaska",earthquake
2015-05-27T15:14:20.000Z,59.9228,-151.5049,71.1,2.2,ml,59,43.19999654,,0.72,ak,ak11609524,2015-06-05T09:07:47.361Z,"23km NNW of Fritz Creek, Alaska",earthquake
2015-05-27T15:02:02.940Z,38.8274994,-122.8271637,2.72,0.43,md,12,99,0.007544,0.02,nc,nc72456316,2015-05-27T15:03:36.970Z,"8km NW of The Geysers, California",earthquake
2015-05-27T15:00:23.100Z,38.835,-122.8111667,2.06,0.69,md,23,53,0.01162,0.06,nc,nc72456321,2015-06-03T02:35:17.260Z,"7km W of Cobb, California",earthquake
2015-05-27T14:57:41.000Z,53.5161,-165.1808,56.1,2.4,ml,18,251.9999798,,0.55,ak,ak11609629,2015-06-05T09:07:17.065Z,"79km SSE of Akutan, Alaska",earthquake
2015-05-27T14:54:42.070Z,16.1558,-96.2742,49.4,4.4,mb,,196,2.602,0.88,us,us10002cjt,2015-05-27T18:34:39.128Z,"14km S of San Pedro Mixtepec, Mexico",earthquake
2015-05-27T14:53:05.000Z,64.658,-148.8881,13,0.6,ml,13,82.79999338,,0.56,ak,ak11609520,2015-06-05T09:07:49.026Z,"13km NE of North Nenana, Alaska",earthquake
2015-05-27T14:44:45.600Z,19.6294,-65.1224,39,2.7,Md,3,334.8,1.2809976,0.2,pr,pr15147004,2015-05-27T22:47:20.782Z,"143km N of Charlotte Amalie, U.S. Virgin Islands",earthquake
2015-05-27T14:33:24.030Z,19.4223333,-155.6281667,4.35,1.5,md,15,146,0.01949,0.07,hv,hv60946626,2015-05-28T01:28:03.310Z,"25km E of Honaunau-Napoopoo, Hawaii",earthquake
2015-05-27T14:25:49.280Z,38.7885017,-122.7351685,2.3,0.86,md,8,79,0.005396,0.01,nc,nc72456311,2015-05-27T14:27:22.700Z,"2km NE of The Geysers, California",earthquake
2015-05-27T14:25:34.580Z,40.2636667,-121.1801667,5.31,1.88,md,18,99,0.08862,0.15,nc,nc72456306,2015-05-28T17:11:57.490Z,"6km SE of Chester, California",earthquake
2015-05-27T14:22:03.920Z,37.559,-118.8765,7.06,1.25,md,30,104,0.04876,0.05,nc,nc72456301,2015-06-06T00:34:23.370Z,"13km SE of Mammoth Lakes, California",earthquake
2015-05-27T14:13:58.154Z,37.3645,-114.6589,6.5907,0.69,ml,6,145.08,0.315,0.0943,nn,nn00496303,2015-05-28T02:42:18.949Z,"30km SSW of Caliente, Nevada",earthquake
2015-05-27T14:06:49.000Z,65.5177,-147.8496,9.3,0.6,ml,,,,0.45,ak,ak11609518,2015-06-05T19:38:58.264Z,"73km N of College, Alaska",earthquake
2015-05-27T14:02:20.000Z,60.2515,-151.0008,58.1,1.8,ml,29,64.79999482,,0.65,ak,ak11609516,2015-06-05T09:07:48.462Z,"21km SE of Cohoe, Alaska",earthquake
2015-05-27T14:01:29.000Z,59.9118,-140.1492,6,1.2,ml,9,165.5999868,,0.67,ak,ak11617606,2015-06-05T09:07:40.615Z,"47km NNW of Yakutat, Alaska",earthquake
2015-05-27T13:36:36.660Z,35.56,-84.1976667,12.47,1.27,md,5,128,0.1138,0.02,se,se60008608,2015-05-28T12:37:48.200Z,"5km SE of Vonore, Tennessee",earthquake
